address,category,generalized_pattern,sample_value,inferred_type
/Input_Channels/1/CGs_level,Input_Channels,/Input_Channels/{n}/CGs_level,[0.5217241048812866],float
/Input_Channels/1/CGs_mute,Input_Channels,/Input_Channels/{n}/CGs_mute,[0.0],float (0/1 flag)
/Input_Channels/1/Channel_Delay/delay,Input_Channels,/Input_Channels/{n}/Channel_Delay/delay,[0.0],float (0/1 flag)
/Input_Channels/1/Channel_Delay/delay_on,Input_Channels,/Input_Channels/{n}/Channel_Delay/delay_on,[0.0],float (0/1 flag)
/Input_Channels/1/Channel_Delay/fine_delay,Input_Channels,/Input_Channels/{n}/Channel_Delay/fine_delay,[0.0],float (0/1 flag)
/Input_Channels/1/Channel_Input/alt_analog_gain,Input_Channels,/Input_Channels/{n}/Channel_Input/alt_analog_gain,[0.0],float (0/1 flag)
/Input_Channels/1/Channel_Input/alt_input_pad,Input_Channels,/Input_Channels/{n}/Channel_Input/alt_input_pad,[0.0],float (0/1 flag)
/Input_Channels/1/Channel_Input/alt_phantom,Input_Channels,/Input_Channels/{n}/Channel_Input/alt_phantom,[0.0],float (0/1 flag)
/Input_Channels/1/Channel_Input/analog_gain,Input_Channels,/Input_Channels/{n}/Channel_Input/analog_gain,[20.0],float
/Input_Channels/1/Channel_Input/input_pad,Input_Channels,/Input_Channels/{n}/Channel_Input/input_pad,[0.0],float (0/1 flag)
/Input_Channels/1/Channel_Input/input_type,Input_Channels,/Input_Channels/{n}/Channel_Input/input_type,[2.0],float
/Input_Channels/1/Channel_Input/main/alt_in,Input_Channels,/Input_Channels/{n}/Channel_Input/main/alt_in,[0.0],float (0/1 flag)
/Input_Channels/1/Channel_Input/name,Input_Channels,/Input_Channels/{n}/Channel_Input/name,"[""KICK""]",string
/Input_Channels/1/Channel_Input/phantom,Input_Channels,/Input_Channels/{n}/Channel_Input/phantom,[1.0],float (0/1 flag)
/Input_Channels/1/Channel_Input/phase,Input_Channels,/Input_Channels/{n}/Channel_Input/phase,[0.0],float (0/1 flag)
/Input_Channels/1/Channel_Input/post_meter/left,Input_Channels,/Input_Channels/{n}/Channel_Input/post_meter/left,[],none (meter/empty)
/Input_Channels/1/Channel_Input/post_meter/right,Input_Channels,/Input_Channels/{n}/Channel_Input/post_meter/right,[],none (meter/empty)
/Input_Channels/1/Channel_Input/pre_meter/left,Input_Channels,/Input_Channels/{n}/Channel_Input/pre_meter/left,[],none (meter/empty)
/Input_Channels/1/Channel_Input/pre_meter/right,Input_Channels,/Input_Channels/{n}/Channel_Input/pre_meter/right,[],none (meter/empty)
/Input_Channels/1/Channel_Input/stereo_mode,Input_Channels,/Input_Channels/{n}/Channel_Input/stereo_mode,[1.0],float (0/1 flag)
/Input_Channels/1/Channel_Input/trim,Input_Channels,/Input_Channels/{n}/Channel_Input/trim,[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/GR_meter_1,Input_Channels,/Input_Channels/{n}/Dynamics/GR_meter_{n},[],none (meter/empty)
/Input_Channels/1/Dynamics/GR_meter_2,Input_Channels,/Input_Channels/{n}/Dynamics/GR_meter_{n},[],none (meter/empty)
/Input_Channels/1/Dynamics/GR_meter_3,Input_Channels,/Input_Channels/{n}/Dynamics/GR_meter_{n},[],none (meter/empty)
/Input_Channels/1/Dynamics/GR_meter_4,Input_Channels,/Input_Channels/{n}/Dynamics/GR_meter_{n},[],none (meter/empty)
/Input_Channels/1/Dynamics/comp-multiband-desser,Input_Channels,/Input_Channels/{n}/Dynamics/comp-multiband-desser,[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_HP_crossover,Input_Channels,/Input_Channels/{n}/Dynamics/comp_HP_crossover,[1000.0],float
/Input_Channels/1/Dynamics/comp_LP_crossover,Input_Channels,/Input_Channels/{n}/Dynamics/comp_LP_crossover,[130.0],float
/Input_Channels/1/Dynamics/comp_all_gain,Input_Channels,/Input_Channels/{n}/Dynamics/comp_all_gain,[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_all_thresh,Input_Channels,/Input_Channels/{n}/Dynamics/comp_all_thresh,[-25.176437377929688],float
/Input_Channels/1/Dynamics/comp_attack_1,Input_Channels,/Input_Channels/{n}/Dynamics/comp_attack_{n},[0.049162182956933975],float
/Input_Channels/1/Dynamics/comp_attack_2,Input_Channels,/Input_Channels/{n}/Dynamics/comp_attack_{n},[0.004999999888241291],float
/Input_Channels/1/Dynamics/comp_attack_3,Input_Channels,/Input_Channels/{n}/Dynamics/comp_attack_{n},[0.02500000037252903],float
/Input_Channels/1/Dynamics/comp_auto-gain_1,Input_Channels,/Input_Channels/{n}/Dynamics/comp_auto-gain_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_auto-gain_2,Input_Channels,/Input_Channels/{n}/Dynamics/comp_auto-gain_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_auto-gain_3,Input_Channels,/Input_Channels/{n}/Dynamics/comp_auto-gain_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_auto-gain_4,Input_Channels,/Input_Channels/{n}/Dynamics/comp_auto-gain_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_band_in_1,Input_Channels,/Input_Channels/{n}/Dynamics/comp_band_in_{n},[1.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_band_in_2,Input_Channels,/Input_Channels/{n}/Dynamics/comp_band_in_{n},[1.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_band_in_3,Input_Channels,/Input_Channels/{n}/Dynamics/comp_band_in_{n},[1.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_gain_1,Input_Channels,/Input_Channels/{n}/Dynamics/comp_gain_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_gain_2,Input_Channels,/Input_Channels/{n}/Dynamics/comp_gain_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_gain_3,Input_Channels,/Input_Channels/{n}/Dynamics/comp_gain_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_gain_4,Input_Channels,/Input_Channels/{n}/Dynamics/comp_gain_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_in,Input_Channels,/Input_Channels/{n}/Dynamics/comp_in,[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_knee_1,Input_Channels,/Input_Channels/{n}/Dynamics/comp_knee_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_knee_2,Input_Channels,/Input_Channels/{n}/Dynamics/comp_knee_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_knee_3,Input_Channels,/Input_Channels/{n}/Dynamics/comp_knee_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_knee_4,Input_Channels,/Input_Channels/{n}/Dynamics/comp_knee_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_listen_1,Input_Channels,/Input_Channels/{n}/Dynamics/comp_listen_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_listen_2,Input_Channels,/Input_Channels/{n}/Dynamics/comp_listen_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_listen_3,Input_Channels,/Input_Channels/{n}/Dynamics/comp_listen_{n},[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/comp_ratio_1,Input_Channels,/Input_Channels/{n}/Dynamics/comp_ratio_{n},[4.930753231048584],float
/Input_Channels/1/Dynamics/comp_ratio_2,Input_Channels,/Input_Channels/{n}/Dynamics/comp_ratio_{n},[2.0],float
/Input_Channels/1/Dynamics/comp_ratio_3,Input_Channels,/Input_Channels/{n}/Dynamics/comp_ratio_{n},[2.0],float
/Input_Channels/1/Dynamics/comp_ratio_4,Input_Channels,/Input_Channels/{n}/Dynamics/comp_ratio_{n},[8.56579875946045],float
/Input_Channels/1/Dynamics/comp_release_1,Input_Channels,/Input_Channels/{n}/Dynamics/comp_release_{n},[0.06719738245010376],float
/Input_Channels/1/Dynamics/comp_release_2,Input_Channels,/Input_Channels/{n}/Dynamics/comp_release_{n},[0.20000000298023224],float
/Input_Channels/1/Dynamics/comp_release_3,Input_Channels,/Input_Channels/{n}/Dynamics/comp_release_{n},[0.4000000059604645],float
/Input_Channels/1/Dynamics/comp_thresh_1,Input_Channels,/Input_Channels/{n}/Dynamics/comp_thresh_{n},[-25.176437377929688],float
/Input_Channels/1/Dynamics/comp_thresh_2,Input_Channels,/Input_Channels/{n}/Dynamics/comp_thresh_{n},[-22.3529052734375],float
/Input_Channels/1/Dynamics/comp_thresh_3,Input_Channels,/Input_Channels/{n}/Dynamics/comp_thresh_{n},[-22.3529052734375],float
/Input_Channels/1/Dynamics/desser_centre_freq,Input_Channels,/Input_Channels/{n}/Dynamics/desser_centre_freq,[127.0],float
/Input_Channels/1/Dynamics/desser_freq_width,Input_Channels,/Input_Channels/{n}/Dynamics/desser_freq_width,[255.0],float
/Input_Channels/1/Dynamics/gate_attack,Input_Channels,/Input_Channels/{n}/Dynamics/gate_attack,[0.0019596272613853216],float
/Input_Channels/1/Dynamics/gate_centre_freq,Input_Channels,/Input_Channels/{n}/Dynamics/gate_centre_freq,[127.0],float
/Input_Channels/1/Dynamics/gate_freq_width,Input_Channels,/Input_Channels/{n}/Dynamics/gate_freq_width,[255.0],float
/Input_Channels/1/Dynamics/gate_in,Input_Channels,/Input_Channels/{n}/Dynamics/gate_in,[0.0],float (0/1 flag)
/Input_Channels/1/Dynamics/gate_release,Input_Channels,/Input_Channels/{n}/Dynamics/gate_release,[0.017051173374056816],float
/Input_Channels/1/Dynamics/gate_thresh,Input_Channels,/Input_Channels/{n}/Dynamics/gate_thresh,[-9.41171646118164],float
/Input_Channels/1/Dynamics/input_meter/left,Input_Channels,/Input_Channels/{n}/Dynamics/input_meter/left,[],none (meter/empty)
/Input_Channels/1/Dynamics/input_meter/right,Input_Channels,/Input_Channels/{n}/Dynamics/input_meter/right,[],none (meter/empty)
/Input_Channels/1/Dynamics/key_solo,Input_Channels,/Input_Channels/{n}/Dynamics/key_solo,[0.0],float (0/1 flag)
/Input_Channels/1/EQ/GR_meter_1,Input_Channels,/Input_Channels/{n}/EQ/GR_meter_{n},[],none (meter/empty)
/Input_Channels/1/EQ/GR_meter_2,Input_Channels,/Input_Channels/{n}/EQ/GR_meter_{n},[],none (meter/empty)
/Input_Channels/1/EQ/GR_meter_3,Input_Channels,/Input_Channels/{n}/EQ/GR_meter_{n},[],none (meter/empty)
/Input_Channels/1/EQ/GR_meter_4,Input_Channels,/Input_Channels/{n}/EQ/GR_meter_{n},[],none (meter/empty)
/Input_Channels/1/EQ/dynamic_eq_on_1,Input_Channels,/Input_Channels/{n}/EQ/dynamic_eq_on_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/dynamic_eq_on_2,Input_Channels,/Input_Channels/{n}/EQ/dynamic_eq_on_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/dynamic_eq_on_3,Input_Channels,/Input_Channels/{n}/EQ/dynamic_eq_on_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/dynamic_eq_on_4,Input_Channels,/Input_Channels/{n}/EQ/dynamic_eq_on_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_Q_1,Input_Channels,/Input_Channels/{n}/EQ/eq_Q_{n},[2.9718434810638428],float
/Input_Channels/1/EQ/eq_Q_2,Input_Channels,/Input_Channels/{n}/EQ/eq_Q_{n},[1.9472477436065674],float
/Input_Channels/1/EQ/eq_Q_3,Input_Channels,/Input_Channels/{n}/EQ/eq_Q_{n},[0.5792046785354614],float
/Input_Channels/1/EQ/eq_Q_4,Input_Channels,/Input_Channels/{n}/EQ/eq_Q_{n},[4.229623317718506],float
/Input_Channels/1/EQ/eq_attack_1,Input_Channels,/Input_Channels/{n}/EQ/eq_attack_{n},[0.009999999776482582],float
/Input_Channels/1/EQ/eq_attack_2,Input_Channels,/Input_Channels/{n}/EQ/eq_attack_{n},[0.014999999664723873],float
/Input_Channels/1/EQ/eq_attack_3,Input_Channels,/Input_Channels/{n}/EQ/eq_attack_{n},[0.02500000037252903],float
/Input_Channels/1/EQ/eq_attack_4,Input_Channels,/Input_Channels/{n}/EQ/eq_attack_{n},[0.05000000074505806],float
/Input_Channels/1/EQ/eq_curve_1,Input_Channels,/Input_Channels/{n}/EQ/eq_curve_{n},[1.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_curve_2,Input_Channels,/Input_Channels/{n}/EQ/eq_curve_{n},[1.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_curve_3,Input_Channels,/Input_Channels/{n}/EQ/eq_curve_{n},[1.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_curve_4,Input_Channels,/Input_Channels/{n}/EQ/eq_curve_{n},[1.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_freq_1,Input_Channels,/Input_Channels/{n}/EQ/eq_freq_{n},[6410.8017578125],float
/Input_Channels/1/EQ/eq_freq_2,Input_Channels,/Input_Channels/{n}/EQ/eq_freq_{n},[1332.1693115234375],float
/Input_Channels/1/EQ/eq_freq_3,Input_Channels,/Input_Channels/{n}/EQ/eq_freq_{n},[415.6014404296875],float
/Input_Channels/1/EQ/eq_freq_4,Input_Channels,/Input_Channels/{n}/EQ/eq_freq_{n},[24.83977508544922],float
/Input_Channels/1/EQ/eq_gain_1,Input_Channels,/Input_Channels/{n}/EQ/eq_gain_{n},[4.588225364685059],float
/Input_Channels/1/EQ/eq_gain_2,Input_Channels,/Input_Channels/{n}/EQ/eq_gain_{n},[0.21175390481948853],float
/Input_Channels/1/EQ/eq_gain_3,Input_Channels,/Input_Channels/{n}/EQ/eq_gain_{n},[-12.211774826049805],float
/Input_Channels/1/EQ/eq_gain_4,Input_Channels,/Input_Channels/{n}/EQ/eq_gain_{n},[10.658814430236816],float
/Input_Channels/1/EQ/eq_in,Input_Channels,/Input_Channels/{n}/EQ/eq_in,[1.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_on_1,Input_Channels,/Input_Channels/{n}/EQ/eq_on_{n},[1.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_on_2,Input_Channels,/Input_Channels/{n}/EQ/eq_on_{n},[1.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_on_3,Input_Channels,/Input_Channels/{n}/EQ/eq_on_{n},[1.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_on_4,Input_Channels,/Input_Channels/{n}/EQ/eq_on_{n},[1.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_over-under_1,Input_Channels,/Input_Channels/{n}/EQ/eq_over-under_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_over-under_2,Input_Channels,/Input_Channels/{n}/EQ/eq_over-under_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_over-under_3,Input_Channels,/Input_Channels/{n}/EQ/eq_over-under_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_over-under_4,Input_Channels,/Input_Channels/{n}/EQ/eq_over-under_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_ratio_1,Input_Channels,/Input_Channels/{n}/EQ/eq_ratio_{n},[2.0],float
/Input_Channels/1/EQ/eq_ratio_2,Input_Channels,/Input_Channels/{n}/EQ/eq_ratio_{n},[2.0],float
/Input_Channels/1/EQ/eq_ratio_3,Input_Channels,/Input_Channels/{n}/EQ/eq_ratio_{n},[2.0],float
/Input_Channels/1/EQ/eq_ratio_4,Input_Channels,/Input_Channels/{n}/EQ/eq_ratio_{n},[2.0],float
/Input_Channels/1/EQ/eq_release_1,Input_Channels,/Input_Channels/{n}/EQ/eq_release_{n},[0.30000001192092896],float
/Input_Channels/1/EQ/eq_release_2,Input_Channels,/Input_Channels/{n}/EQ/eq_release_{n},[0.3499999940395355],float
/Input_Channels/1/EQ/eq_release_3,Input_Channels,/Input_Channels/{n}/EQ/eq_release_{n},[0.4000000059604645],float
/Input_Channels/1/EQ/eq_release_4,Input_Channels,/Input_Channels/{n}/EQ/eq_release_{n},[0.6000000238418579],float
/Input_Channels/1/EQ/eq_symm_Q_1,Input_Channels,/Input_Channels/{n}/EQ/eq_symm_Q_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_symm_Q_2,Input_Channels,/Input_Channels/{n}/EQ/eq_symm_Q_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_symm_Q_3,Input_Channels,/Input_Channels/{n}/EQ/eq_symm_Q_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_symm_Q_4,Input_Channels,/Input_Channels/{n}/EQ/eq_symm_Q_{n},[0.0],float (0/1 flag)
/Input_Channels/1/EQ/eq_thresh_1,Input_Channels,/Input_Channels/{n}/EQ/eq_thresh_{n},[-36.0],float
/Input_Channels/1/EQ/eq_thresh_2,Input_Channels,/Input_Channels/{n}/EQ/eq_thresh_{n},[-36.0],float
/Input_Channels/1/EQ/eq_thresh_3,Input_Channels,/Input_Channels/{n}/EQ/eq_thresh_{n},[-36.0],float
/Input_Channels/1/EQ/eq_thresh_4,Input_Channels,/Input_Channels/{n}/EQ/eq_thresh_{n},[-36.0],float
/Input_Channels/1/Filters/hi_filter_freq,Input_Channels,/Input_Channels/{n}/Filters/hi_filter_freq,[2768.257568359375],float
/Input_Channels/1/Filters/hi_filter_in,Input_Channels,/Input_Channels/{n}/Filters/hi_filter_in,[1.0],float (0/1 flag)
/Input_Channels/1/Filters/lo_filter_freq,Input_Channels,/Input_Channels/{n}/Filters/lo_filter_freq,[45.078678131103516],float
/Input_Channels/1/Filters/lo_filter_in,Input_Channels,/Input_Channels/{n}/Filters/lo_filter_in,[0.0],float (0/1 flag)
/Input_Channels/1/Group_Send/1/group,Input_Channels,/Input_Channels/{n}/Group_Send/{n}/group,[1.0],float (0/1 flag)
/Input_Channels/1/Group_Send/2/group,Input_Channels,/Input_Channels/{n}/Group_Send/{n}/group,[1.0],float (0/1 flag)
/Input_Channels/1/Group_Send/3/group,Input_Channels,/Input_Channels/{n}/Group_Send/{n}/group,[0.0],float (0/1 flag)
/Input_Channels/1/Insert/insert_A_analog_gain,Input_Channels,/Input_Channels/{n}/Insert/insert_A_analog_gain,[0.0],float (0/1 flag)
/Input_Channels/1/Insert/insert_A_in,Input_Channels,/Input_Channels/{n}/Insert/insert_A_in,[0.0],float (0/1 flag)
/Input_Channels/1/Insert/insert_A_input_pad,Input_Channels,/Input_Channels/{n}/Insert/insert_A_input_pad,[0.0],float (0/1 flag)
/Input_Channels/1/Insert/insert_A_phantom,Input_Channels,/Input_Channels/{n}/Insert/insert_A_phantom,[0.0],float (0/1 flag)
/Input_Channels/1/Insert/insert_B_analog_gain,Input_Channels,/Input_Channels/{n}/Insert/insert_B_analog_gain,[0.0],float (0/1 flag)
/Input_Channels/1/Insert/insert_B_in,Input_Channels,/Input_Channels/{n}/Insert/insert_B_in,[0.0],float (0/1 flag)
/Input_Channels/1/Insert/insert_B_input_pad,Input_Channels,/Input_Channels/{n}/Insert/insert_B_input_pad,[0.0],float (0/1 flag)
/Input_Channels/1/Insert/insert_B_phantom,Input_Channels,/Input_Channels/{n}/Insert/insert_B_phantom,[0.0],float (0/1 flag)
/Input_Channels/1/Output/meter/LFE,Input_Channels,/Input_Channels/{n}/Output/meter/LFE,[],none (meter/empty)
/Input_Channels/1/Output/meter/SL,Input_Channels,/Input_Channels/{n}/Output/meter/SL,[],none (meter/empty)
/Input_Channels/1/Output/meter/SR,Input_Channels,/Input_Channels/{n}/Output/meter/SR,[],none (meter/empty)
/Input_Channels/1/Output/meter/centre,Input_Channels,/Input_Channels/{n}/Output/meter/centre,[],none (meter/empty)
/Input_Channels/1/Output/meter/left,Input_Channels,/Input_Channels/{n}/Output/meter/left,[],none (meter/empty)
/Input_Channels/1/Output/meter/right,Input_Channels,/Input_Channels/{n}/Output/meter/right,[],none (meter/empty)
/Input_Channels/1/Output/meter2,Input_Channels,/Input_Channels/{n}/Output/meter2,[],none (meter/empty)
/Input_Channels/1/Output/meter4,Input_Channels,/Input_Channels/{n}/Output/meter4,[],none (meter/empty)
/Input_Channels/1/Panner/LFE_level,Input_Channels,/Input_Channels/{n}/Panner/LFE_level,[0.0],float (0/1 flag)
/Input_Channels/1/Panner/LFE_off-only-all,Input_Channels,/Input_Channels/{n}/Panner/LFE_off-only-all,[0.0],float (0/1 flag)
/Input_Channels/1/Panner/f-b,Input_Channels,/Input_Channels/{n}/Panner/f-b,[0.0],float (0/1 flag)
/Input_Channels/1/Panner/pan,Input_Channels,/Input_Channels/{n}/Panner/pan,[0.5],float
/Input_Channels/1/fader,Input_Channels,/Input_Channels/{n}/fader,[-4.44444465637207],float
/Input_Channels/1/fader_meter/left,Input_Channels,/Input_Channels/{n}/fader_meter/left,[],none (meter/empty)
/Input_Channels/1/fader_meter/right,Input_Channels,/Input_Channels/{n}/fader_meter/right,[],none (meter/empty)
/Input_Channels/1/mute,Input_Channels,/Input_Channels/{n}/mute,[0.0],float (0/1 flag)
/Input_Channels/1/solo,Input_Channels,/Input_Channels/{n}/solo,[0.0],float (0/1 flag)
/Layout/Layout/Banks,Layout,/Layout/Layout/Banks,"[""CHOIR"", ""R"", 2, 0, ""Input_Channels"", 58, ""Input_Channels"", 59, ""Input_Channels"", 60, ""Input_Channels"", 61, ""Input_Channels"", 62, ""Input_Channels"", 63, ""Input_Channels"", 64, """", 0, ""Input_Channels"", 55, ""Input_Channels"", 56, """", 0, """", 0]",string
/Matrix_Inputs/1/Channel_Input/name,Matrix_Inputs,/Matrix_Inputs/{n}/Channel_Input/name,"[""Master L""]",string
/Matrix_Inputs/1/Matrix_Send/1/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/1/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[1.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/10/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[-150.0],float
/Matrix_Inputs/1/Matrix_Send/10/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/11/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[-150.0],float
/Matrix_Inputs/1/Matrix_Send/11/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/12/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[-150.0],float
/Matrix_Inputs/1/Matrix_Send/12/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/2/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/2/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[1.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/3/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[-150.0],float
/Matrix_Inputs/1/Matrix_Send/3/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/4/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[-150.0],float
/Matrix_Inputs/1/Matrix_Send/4/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/5/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[-150.0],float
/Matrix_Inputs/1/Matrix_Send/5/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/6/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[-150.0],float
/Matrix_Inputs/1/Matrix_Send/6/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/7/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[-150.0],float
/Matrix_Inputs/1/Matrix_Send/7/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/8/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[-150.0],float
/Matrix_Inputs/1/Matrix_Send/8/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[0.0],float (0/1 flag)
/Matrix_Inputs/1/Matrix_Send/9/send_level,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_level,[-150.0],float
/Matrix_Inputs/1/Matrix_Send/9/send_on,Matrix_Inputs,/Matrix_Inputs/{n}/Matrix_Send/{n}/send_on,[0.0],float (0/1 flag)
/Matrix_Outputs/1/Buss_Trim/name,Matrix_Outputs,/Matrix_Outputs/{n}/Buss_Trim/name,"[""MAIN L""]",string
/Matrix_Outputs/1/Buss_Trim/phase,Matrix_Outputs,/Matrix_Outputs/{n}/Buss_Trim/phase,[0.0],float (0/1 flag)
/Matrix_Outputs/1/Buss_Trim/post_meter,Matrix_Outputs,/Matrix_Outputs/{n}/Buss_Trim/post_meter,[],none (meter/empty)
/Matrix_Outputs/1/Buss_Trim/post_meter/right,Matrix_Outputs,/Matrix_Outputs/{n}/Buss_Trim/post_meter/right,[],none (meter/empty)
/Matrix_Outputs/1/Buss_Trim/pre_meter,Matrix_Outputs,/Matrix_Outputs/{n}/Buss_Trim/pre_meter,[],none (meter/empty)
/Matrix_Outputs/1/Buss_Trim/pre_meter/right,Matrix_Outputs,/Matrix_Outputs/{n}/Buss_Trim/pre_meter/right,[],none (meter/empty)
/Matrix_Outputs/1/Buss_Trim/trim,Matrix_Outputs,/Matrix_Outputs/{n}/Buss_Trim/trim,[0.0],float (0/1 flag)
/Matrix_Outputs/1/Buss_Trim/tube_meter/left,Matrix_Outputs,/Matrix_Outputs/{n}/Buss_Trim/tube_meter/left,[],none (meter/empty)
/Matrix_Outputs/1/Buss_Trim/tube_meter/right,Matrix_Outputs,/Matrix_Outputs/{n}/Buss_Trim/tube_meter/right,[],none (meter/empty)
/Matrix_Outputs/1/CGs_level,Matrix_Outputs,/Matrix_Outputs/{n}/CGs_level,[0.0],float (0/1 flag)
/Matrix_Outputs/1/CGs_mute,Matrix_Outputs,/Matrix_Outputs/{n}/CGs_mute,[0.0],float (0/1 flag)
/Matrix_Outputs/1/Channel_Delay/delay,Matrix_Outputs,/Matrix_Outputs/{n}/Channel_Delay/delay,[0.0],float (0/1 flag)
/Matrix_Outputs/1/Channel_Delay/delay_on,Matrix_Outputs,/Matrix_Outputs/{n}/Channel_Delay/delay_on,[0.0],float (0/1 flag)
/Matrix_Outputs/1/Channel_Delay/fine_delay,Matrix_Outputs,/Matrix_Outputs/{n}/Channel_Delay/fine_delay,[0.0],float (0/1 flag)
/Matrix_Outputs/1/Dynamics/GR_meter_1,Matrix_Outputs,/Matrix_Outputs/{n}/Dynamics/GR_meter_{n},[],none (meter/empty)
